ID,Kategoria,Wartosc,Data
560,D,889.0138414237354,2025-01-01 09:20:00
561,A,972.7525572579644,2025-01-01 09:21:00
562,A,89.35982460178249,2025-01-01 09:22:00
563,C,737.3915786162671,2025-01-01 09:23:00
564,A,671.2363155362858,2025-01-01 09:24:00
565,C,334.49378102276086,2025-01-01 09:25:00
566,B,354.6615539280762,2025-01-01 09:26:00
567,B,783.8958968530518,2025-01-01 09:27:00
568,B,577.5725904445749,2025-01-01 09:28:00
569,B,632.5847109858772,2025-01-01 09:29:00
570,D,691.9486673652738,2025-01-01 09:30:00
571,C,49.10373511320299,2025-01-01 09:31:00
572,A,155.26007987230005,2025-01-01 09:32:00
573,C,935.153912052783,2025-01-01 09:33:00
574,B,464.45056315287013,2025-01-01 09:34:00
575,C,23.66640169863676,2025-01-01 09:35:00
576,C,410.2939931211449,2025-01-01 09:36:00
577,D,389.1783282611909,2025-01-01 09:37:00
578,A,531.9918882245114,2025-01-01 09:38:00
579,B,621.4625002797391,2025-01-01 09:39:00
580,B,169.69491214154974,2025-01-01 09:40:00
581,B,800.2005767967655,2025-01-01 09:41:00
582,C,372.5605863580408,2025-01-01 09:42:00
583,D,385.5098303165794,2025-01-01 09:43:00
584,C,904.1869235052396,2025-01-01 09:44:00
585,B,719.4911228673641,2025-01-01 09:45:00
586,D,926.1989014086727,2025-01-01 09:46:00
587,D,475.7580996600327,2025-01-01 09:47:00
588,C,532.9561313578554,2025-01-01 09:48:00
589,D,282.2431211248313,2025-01-01 09:49:00
590,A,849.4103292339447,2025-01-01 09:50:00
591,B,757.5518253983546,2025-01-01 09:51:00
592,C,760.9405317411556,2025-01-01 09:52:00
593,A,152.26738337558132,2025-01-01 09:53:00
594,B,522.5131132819246,2025-01-01 09:54:00
595,C,249.0799731056066,2025-01-01 09:55:00
596,B,497.59470053313294,2025-01-01 09:56:00
597,B,440.2959651607856,2025-01-01 09:57:00
598,B,967.7758887247198,2025-01-01 09:58:00
599,D,271.70363459903103,2025-01-01 09:59:00
600,B,333.4635058234163,2025-01-01 10:00:00
601,A,563.849022585843,2025-01-01 10:01:00
602,B,760.0227662466406,2025-01-01 10:02:00
603,B,363.6499790278584,2025-01-01 10:03:00
604,D,2.4883507276652894,2025-01-01 10:04:00
605,A,670.1325073338595,2025-01-01 10:05:00
606,C,760.0012502524468,2025-01-01 10:06:00
607,B,157.3268608197278,2025-01-01 10:07:00
608,D,290.90991890332316,2025-01-01 10:08:00
609,D,315.6286419219002,2025-01-01 10:09:00
610,A,701.0831559022783,2025-01-01 10:10:00
611,C,49.088928684217656,2025-01-01 10:11:00
612,D,390.50941704812357,2025-01-01 10:12:00
613,D,383.8772428809627,2025-01-01 10:13:00
614,A,33.173787080612584,2025-01-01 10:14:00
615,D,928.5659445094806,2025-01-01 10:15:00
616,A,903.9035738580864,2025-01-01 10:16:00
617,C,256.8652651368087,2025-01-01 10:17:00
618,D,807.3742799481148,2025-01-01 10:18:00
619,D,893.1639206522065,2025-01-01 10:19:00
620,C,202.54567325836547,2025-01-01 10:20:00
621,B,397.39411674821554,2025-01-01 10:21:00
622,D,829.2636538605534,2025-01-01 10:22:00
623,A,590.3781848199449,2025-01-01 10:23:00
624,C,18.55102794210861,2025-01-01 10:24:00
625,B,747.3789863470358,2025-01-01 10:25:00
626,A,521.3140110748334,2025-01-01 10:26:00
627,A,647.2626548607092,2025-01-01 10:27:00
628,B,827.1666701908533,2025-01-01 10:28:00
629,B,861.6033596007527,2025-01-01 10:29:00
630,A,636.8621208761101,2025-01-01 10:30:00
631,B,672.4594094018211,2025-01-01 10:31:00
632,C,587.021950836476,2025-01-01 10:32:00
633,C,915.3778734044593,2025-01-01 10:33:00
634,B,425.48297474982445,2025-01-01 10:34:00
635,A,536.139288029431,2025-01-01 10:35:00
636,A,404.0488209634411,2025-01-01 10:36:00
637,D,515.9636573699719,2025-01-01 10:37:00
638,A,186.32822966528218,2025-01-01 10:38:00
639,D,73.59601066579802,2025-01-01 10:39:00
640,A,642.5593018045072,2025-01-01 10:40:00
641,A,961.7444280799451,2025-01-01 10:41:00
642,D,179.53918793982416,2025-01-01 10:42:00
643,B,469.69825882208914,2025-01-01 10:43:00
644,C,215.0864115159128,2025-01-01 10:44:00
645,B,557.9296233673601,2025-01-01 10:45:00
646,B,667.5236296107291,2025-01-01 10:46:00
647,B,11.974186218354777,2025-01-01 10:47:00
648,D,312.3652880248189,2025-01-01 10:48:00
649,B,967.9058327573719,2025-01-01 10:49:00
650,C,550.1509847021808,2025-01-01 10:50:00
651,D,867.4669469796278,2025-01-01 10:51:00
652,C,315.00696878219725,2025-01-01 10:52:00
653,C,306.7536328657862,2025-01-01 10:53:00
654,A,878.4774982275981,2025-01-01 10:54:00
655,D,520.954445431786,2025-01-01 10:55:00
656,B,918.7092130293429,2025-01-01 10:56:00
657,C,24.79145058697052,2025-01-01 10:57:00
658,B,354.2647108266753,2025-01-01 10:58:00
659,D,188.707186395471,2025-01-01 10:59:00
660,C,965.7997103498456,2025-01-01 11:00:00
661,B,114.61506912000918,2025-01-01 11:01:00
662,B,56.272739412563496,2025-01-01 11:02:00
663,D,6.937733077764241,2025-01-01 11:03:00
664,C,321.6032439167317,2025-01-01 11:04:00
665,D,17.9681875573634,2025-01-01 11:05:00
666,B,591.670593965864,2025-01-01 11:06:00
667,C,604.7497431695368,2025-01-01 11:07:00
668,C,679.8002970015142,2025-01-01 11:08:00
669,B,649.2680628212001,2025-01-01 11:09:00
670,D,523.336651135143,2025-01-01 11:10:00
671,B,430.9406044263163,2025-01-01 11:11:00
672,D,719.4063901266552,2025-01-01 11:12:00
673,D,278.99129110640143,2025-01-01 11:13:00
674,B,468.46348978839217,2025-01-01 11:14:00
675,D,845.7195208943431,2025-01-01 11:15:00
676,B,108.67091271543161,2025-01-01 11:16:00
677,A,371.05911815684345,2025-01-01 11:17:00
678,C,743.6887345264657,2025-01-01 11:18:00
679,D,687.0915403354834,2025-01-01 11:19:00
680,D,969.4569507371015,2025-01-01 11:20:00
681,C,433.58220354952505,2025-01-01 11:21:00
682,A,491.74278520989367,2025-01-01 11:22:00
683,D,847.0029166293501,2025-01-01 11:23:00
684,D,221.3536424108915,2025-01-01 11:24:00
685,A,473.5424953961982,2025-01-01 11:25:00
686,C,340.6891847005293,2025-01-01 11:26:00
687,D,856.0756481356938,2025-01-01 11:27:00
688,D,761.5585565298906,2025-01-01 11:28:00
689,A,23.4865446253103,2025-01-01 11:29:00
690,D,4.466214813700686,2025-01-01 11:30:00
691,C,786.8796957564375,2025-01-01 11:31:00
692,A,60.88970413516803,2025-01-01 11:32:00
693,C,987.1212881070925,2025-01-01 11:33:00
694,A,782.7216281809489,2025-01-01 11:34:00
695,B,467.47570034364094,2025-01-01 11:35:00
696,B,206.54659471066373,2025-01-01 11:36:00
697,A,761.0268337876537,2025-01-01 11:37:00
698,C,587.2421634460011,2025-01-01 11:38:00
699,C,602.1819894407339,2025-01-01 11:39:00
700,D,280.7011345537045,2025-01-01 11:40:00
701,D,893.0769662383577,2025-01-01 11:41:00
702,C,879.8992762995957,2025-01-01 11:42:00
703,C,260.69322346230604,2025-01-01 11:43:00
704,C,395.5463682697263,2025-01-01 11:44:00
705,B,764.2241864785057,2025-01-01 11:45:00
706,C,449.14540786914205,2025-01-01 11:46:00
707,A,689.2797594239211,2025-01-01 11:47:00
708,B,953.5760853027086,2025-01-01 11:48:00
709,D,56.70873553784717,2025-01-01 11:49:00
710,B,639.1620210534794,2025-01-01 11:50:00
711,A,196.63552167600173,2025-01-01 11:51:00
712,C,827.421952629609,2025-01-01 11:52:00
713,C,584.1329185336701,2025-01-01 11:53:00
714,A,834.535281196129,2025-01-01 11:54:00
715,D,982.3010789847575,2025-01-01 11:55:00
716,C,647.6067329557044,2025-01-01 11:56:00
717,B,600.1132283294604,2025-01-01 11:57:00
718,D,668.1503389849565,2025-01-01 11:58:00
719,A,294.50354914921553,2025-01-01 11:59:00
720,D,65.78565640686429,2025-01-01 12:00:00
721,D,81.78290188948078,2025-01-01 12:01:00
722,C,499.63810025380116,2025-01-01 12:02:00
723,B,322.0503171229647,2025-01-01 12:03:00
724,B,904.8803372497081,2025-01-01 12:04:00
725,B,348.1798556282377,2025-01-01 12:05:00
726,D,288.6225674992823,2025-01-01 12:06:00
727,C,869.6196038163503,2025-01-01 12:07:00
728,D,549.8215905085998,2025-01-01 12:08:00
729,D,952.2493835189201,2025-01-01 12:09:00
730,A,530.9335908702441,2025-01-01 12:10:00
731,B,664.7564410643151,2025-01-01 12:11:00
732,B,372.2435140142506,2025-01-01 12:12:00
733,D,892.5658583015789,2025-01-01 12:13:00
734,D,553.8455218050666,2025-01-01 12:14:00
735,A,702.0651202634281,2025-01-01 12:15:00
736,D,30.878033013748365,2025-01-01 12:16:00
737,A,456.2419649070423,2025-01-01 12:17:00
738,C,966.5495866913852,2025-01-01 12:18:00
739,D,824.0047217046781,2025-01-01 12:19:00
740,B,943.6837261980314,2025-01-01 12:20:00
741,C,0.476109057163554,2025-01-01 12:21:00
742,B,589.8312993218859,2025-01-01 12:22:00
743,B,687.5462047404964,2025-01-01 12:23:00
744,C,810.8160732316633,2025-01-01 12:24:00
745,C,702.623490348461,2025-01-01 12:25:00
746,D,731.6302194893233,2025-01-01 12:26:00
747,D,979.1878869100046,2025-01-01 12:27:00
748,C,351.49338939889554,2025-01-01 12:28:00
749,B,530.4360867981549,2025-01-01 12:29:00
750,B,48.16675078371024,2025-01-01 12:30:00
751,D,705.7273677972895,2025-01-01 12:31:00
752,A,315.1549690943784,2025-01-01 12:32:00
753,A,726.1935518709172,2025-01-01 12:33:00
754,C,594.9666437611811,2025-01-01 12:34:00
755,C,249.08822623600935,2025-01-01 12:35:00
756,A,110.84421233152719,2025-01-01 12:36:00
757,A,510.9399208076407,2025-01-01 12:37:00
758,B,147.32788786202022,2025-01-01 12:38:00
759,A,832.1221040271821,2025-01-01 12:39:00
760,B,894.4727344990303,2025-01-01 12:40:00
761,D,139.0056418958242,2025-01-01 12:41:00
762,B,635.6230343439997,2025-01-01 12:42:00
763,B,584.712769522133,2025-01-01 12:43:00
764,A,160.23829532728794,2025-01-01 12:44:00
765,B,263.1433720449512,2025-01-01 12:45:00
766,B,543.2921969499165,2025-01-01 12:46:00
767,B,494.9654855256836,2025-01-01 12:47:00
768,B,153.11524819388777,2025-01-01 12:48:00
769,A,834.3317409524539,2025-01-01 12:49:00
770,B,51.89741182451091,2025-01-01 12:50:00
771,D,546.4662740021708,2025-01-01 12:51:00
772,B,438.5100388977166,2025-01-01 12:52:00
773,C,861.8589116023979,2025-01-01 12:53:00
774,C,785.6951555650421,2025-01-01 12:54:00
775,B,925.3099536571361,2025-01-01 12:55:00
776,A,700.6245514916208,2025-01-01 12:56:00
777,C,331.2002883638087,2025-01-01 12:57:00
778,D,931.3672174806709,2025-01-01 12:58:00
779,C,106.08744664084757,2025-01-01 12:59:00
780,D,757.1023897235166,2025-01-01 13:00:00
781,C,776.539462628387,2025-01-01 13:01:00
782,D,97.17161108738127,2025-01-01 13:02:00
783,C,392.6063825979222,2025-01-01 13:03:00
784,C,260.14833735215194,2025-01-01 13:04:00
785,D,612.9800567276667,2025-01-01 13:05:00
786,D,788.5633834066382,2025-01-01 13:06:00
787,D,358.4001116687823,2025-01-01 13:07:00
788,C,660.2724999784012,2025-01-01 13:08:00
789,A,116.16847304523981,2025-01-01 13:09:00
790,D,553.3064345126631,2025-01-01 13:10:00
791,C,978.1190219865081,2025-01-01 13:11:00
792,D,696.1118289938473,2025-01-01 13:12:00
793,A,12.7146952675532,2025-01-01 13:13:00
794,C,202.14904338730378,2025-01-01 13:14:00
795,A,234.1810170312092,2025-01-01 13:15:00
796,B,835.8942438892658,2025-01-01 13:16:00
797,D,598.3604620518266,2025-01-01 13:17:00
798,C,276.31287960648086,2025-01-01 13:18:00
799,A,7.269542065037382,2025-01-01 13:19:00
800,D,45.4443584354296,2025-01-01 13:20:00
801,C,968.328476436628,2025-01-01 13:21:00
802,D,76.61896966845416,2025-01-01 13:22:00
803,B,43.13830891945714,2025-01-01 13:23:00
804,A,35.929319740963365,2025-01-01 13:24:00
805,B,803.2939613017978,2025-01-01 13:25:00
806,A,86.70617145432014,2025-01-01 13:26:00
807,D,933.2640558801605,2025-01-01 13:27:00
808,A,512.4476043242817,2025-01-01 13:28:00
809,C,634.1201286344384,2025-01-01 13:29:00
810,A,144.1052335857289,2025-01-01 13:30:00
811,C,5.798632810994797,2025-01-01 13:31:00
812,C,996.1471349437344,2025-01-01 13:32:00
813,C,236.8630477311332,2025-01-01 13:33:00
814,C,265.28215789738573,2025-01-01 13:34:00
815,D,36.89614117721929,2025-01-01 13:35:00
816,A,302.63511889929083,2025-01-01 13:36:00
817,C,245.59621489046802,2025-01-01 13:37:00
818,C,549.2952165274913,2025-01-01 13:38:00
819,D,868.9661993625107,2025-01-01 13:39:00
820,D,800.9017569169065,2025-01-01 13:40:00
821,A,249.7826952966161,2025-01-01 13:41:00
822,C,601.6849552616198,2025-01-01 13:42:00
823,C,874.041438758203,2025-01-01 13:43:00
824,A,513.3758526489552,2025-01-01 13:44:00
825,C,426.25277126541073,2025-01-01 13:45:00
826,D,645.5605226617247,2025-01-01 13:46:00
827,A,799.507669142862,2025-01-01 13:47:00
828,A,108.52092511523459,2025-01-01 13:48:00
829,B,175.3901584835803,2025-01-01 13:49:00
830,D,511.3886421457432,2025-01-01 13:50:00
831,B,464.0005286527825,2025-01-01 13:51:00
832,D,63.77899272111609,2025-01-01 13:52:00
833,B,188.4920583142985,2025-01-01 13:53:00
834,C,637.9906800124597,2025-01-01 13:54:00
835,D,798.5996361132476,2025-01-01 13:55:00
836,A,760.7382027585435,2025-01-01 13:56:00
837,B,339.62180565333546,2025-01-01 13:57:00
838,D,997.152025519872,2025-01-01 13:58:00
839,A,123.80958789793539,2025-01-01 13:59:00
840,A,86.60824421280822,2025-01-01 14:00:00
841,B,358.0662241939228,2025-01-01 14:01:00
842,B,737.2249145535332,2025-01-01 14:02:00
843,C,903.5549819617465,2025-01-01 14:03:00
844,D,165.4049749232136,2025-01-01 14:04:00
845,D,88.57928534389137,2025-01-01 14:05:00
846,B,831.5549706283666,2025-01-01 14:06:00
847,B,933.5211382160703,2025-01-01 14:07:00
848,B,170.4040620624143,2025-01-01 14:08:00
849,C,401.81907594439656,2025-01-01 14:09:00
850,D,231.55296355857658,2025-01-01 14:10:00
851,B,92.94642893066852,2025-01-01 14:11:00
852,D,994.8750527720055,2025-01-01 14:12:00
853,D,56.80253156293025,2025-01-01 14:13:00
854,A,421.80652979140723,2025-01-01 14:14:00
855,C,807.3008883938636,2025-01-01 14:15:00
856,A,19.507301983408887,2025-01-01 14:16:00
857,D,655.4596124974945,2025-01-01 14:17:00
858,C,205.6499337269504,2025-01-01 14:18:00
859,A,190.90018549454535,2025-01-01 14:19:00
860,D,704.2239765784685,2025-01-01 14:20:00
861,B,997.3300215379785,2025-01-01 14:21:00
862,C,184.01398903147893,2025-01-01 14:22:00
863,D,455.7904531881555,2025-01-01 14:23:00
864,B,329.34979625994174,2025-01-01 14:24:00
865,B,358.0193165571703,2025-01-01 14:25:00
866,C,738.3314225545357,2025-01-01 14:26:00
867,D,239.87414588745048,2025-01-01 14:27:00
868,D,804.4209604540005,2025-01-01 14:28:00
869,A,468.15581562970254,2025-01-01 14:29:00
870,C,172.97732286098798,2025-01-01 14:30:00
871,B,520.3540546864419,2025-01-01 14:31:00
872,D,316.21907444621036,2025-01-01 14:32:00
873,C,516.757787990538,2025-01-01 14:33:00
874,D,767.6917223797956,2025-01-01 14:34:00
875,B,586.8354080831772,2025-01-01 14:35:00
876,B,303.5039567378454,2025-01-01 14:36:00
877,B,124.98633441378738,2025-01-01 14:37:00
878,D,681.5509186987184,2025-01-01 14:38:00
879,D,617.4077666046463,2025-01-01 14:39:00
880,B,42.7750278543555,2025-01-01 14:40:00
881,D,604.3856017787114,2025-01-01 14:41:00
882,A,85.55337576207367,2025-01-01 14:42:00
883,C,234.4139616793357,2025-01-01 14:43:00
884,D,886.0347844500907,2025-01-01 14:44:00
885,A,691.2341765500782,2025-01-01 14:45:00
886,B,771.6538300678541,2025-01-01 14:46:00
887,D,740.0465043203727,2025-01-01 14:47:00
888,B,625.6279802891609,2025-01-01 14:48:00
889,A,696.4777550696643,2025-01-01 14:49:00
890,C,822.2382456910822,2025-01-01 14:50:00
891,A,431.63670787160515,2025-01-01 14:51:00
892,B,490.30166040772696,2025-01-01 14:52:00
893,D,493.8437070475842,2025-01-01 14:53:00
894,C,313.2868500382008,2025-01-01 14:54:00
895,C,827.3139710539346,2025-01-01 14:55:00
896,A,518.9782570173262,2025-01-01 14:56:00
897,C,481.0508611778412,2025-01-01 14:57:00
898,A,303.0810961006536,2025-01-01 14:58:00
899,A,570.5195162375206,2025-01-01 14:59:00
900,D,905.9253216281704,2025-01-01 15:00:00
901,A,168.58256706428998,2025-01-01 15:01:00
902,C,989.259290432489,2025-01-01 15:02:00
903,D,516.2923170934519,2025-01-01 15:03:00
904,B,161.66598118308016,2025-01-01 15:04:00
905,D,749.0654944781598,2025-01-01 15:05:00
906,A,733.544791773526,2025-01-01 15:06:00
907,A,980.8555287004457,2025-01-01 15:07:00
908,D,652.891968574978,2025-01-01 15:08:00
909,C,881.0671427539627,2025-01-01 15:09:00
910,A,877.934030592949,2025-01-01 15:10:00
911,A,689.378892338671,2025-01-01 15:11:00
912,B,546.1066285284433,2025-01-01 15:12:00
913,A,140.50994367852297,2025-01-01 15:13:00
914,D,728.867827098154,2025-01-01 15:14:00
915,A,198.33671393729358,2025-01-01 15:15:00
916,B,316.6971065365175,2025-01-01 15:16:00
917,B,877.1626294555646,2025-01-01 15:17:00
918,D,860.8347877688173,2025-01-01 15:18:00
919,B,332.6499674822151,2025-01-01 15:19:00
920,A,443.09702279675435,2025-01-01 15:20:00
921,C,5.1780407025422415,2025-01-01 15:21:00
922,A,113.20469187044291,2025-01-01 15:22:00
923,C,165.19541736001597,2025-01-01 15:23:00
924,A,925.4398070634853,2025-01-01 15:24:00
925,D,508.019198336239,2025-01-01 15:25:00
926,C,736.4225675957052,2025-01-01 15:26:00
927,A,849.8703607414856,2025-01-01 15:27:00
928,B,874.873916928435,2025-01-01 15:28:00
929,B,649.1019128555924,2025-01-01 15:29:00
930,D,274.99175797300614,2025-01-01 15:30:00
931,D,136.9919576299674,2025-01-01 15:31:00
932,D,131.86826627908755,2025-01-01 15:32:00
933,B,527.0551123687386,2025-01-01 15:33:00
934,C,89.2311312786378,2025-01-01 15:34:00
935,B,396.3514452788777,2025-01-01 15:35:00
936,A,716.425884353889,2025-01-01 15:36:00
937,D,723.2264606300374,2025-01-01 15:37:00
938,B,683.8559343836469,2025-01-01 15:38:00
939,D,737.1217610339381,2025-01-01 15:39:00
940,D,186.72763942928827,2025-01-01 15:40:00
941,D,74.80718126862307,2025-01-01 15:41:00
942,C,149.77703344718597,2025-01-01 15:42:00
943,A,227.75518077023028,2025-01-01 15:43:00
944,C,861.7657457223654,2025-01-01 15:44:00
945,D,513.88977129911,2025-01-01 15:45:00
946,B,327.2088405745135,2025-01-01 15:46:00
947,B,593.8672462283512,2025-01-01 15:47:00
948,B,885.6000966427456,2025-01-01 15:48:00
949,A,163.56898090376515,2025-01-01 15:49:00
950,B,589.9150674353981,2025-01-01 15:50:00
951,A,495.3278917609657,2025-01-01 15:51:00
952,B,172.7153827057325,2025-01-01 15:52:00
953,B,863.9365441962071,2025-01-01 15:53:00
954,C,702.8408773441588,2025-01-01 15:54:00
955,B,860.8038604136516,2025-01-01 15:55:00
956,D,125.83715406007323,2025-01-01 15:56:00
957,B,67.83787994202662,2025-01-01 15:57:00
958,C,268.5904060147084,2025-01-01 15:58:00
959,A,42.78852284534273,2025-01-01 15:59:00
960,D,943.1011292697675,2025-01-01 16:00:00
961,C,972.717824484556,2025-01-01 16:01:00
962,A,340.3595169555811,2025-01-01 16:02:00
963,C,819.0774617891516,2025-01-01 16:03:00
964,A,86.45004117250265,2025-01-01 16:04:00
965,A,858.9915343144353,2025-01-01 16:05:00
966,D,863.5378295489513,2025-01-01 16:06:00
967,A,444.079750554361,2025-01-01 16:07:00
968,C,932.5823870076214,2025-01-01 16:08:00
969,C,363.1752826813348,2025-01-01 16:09:00
970,C,789.4335840674091,2025-01-01 16:10:00
971,D,792.0557335363218,2025-01-01 16:11:00
972,C,318.9188846228734,2025-01-01 16:12:00
973,A,994.4431740913133,2025-01-01 16:13:00
974,A,446.2185601060124,2025-01-01 16:14:00
975,D,758.8298126111937,2025-01-01 16:15:00
976,D,867.3536484655222,2025-01-01 16:16:00
977,D,955.5092724307632,2025-01-01 16:17:00
978,D,280.71761768671564,2025-01-01 16:18:00
979,B,547.6392845129809,2025-01-01 16:19:00
980,D,808.1337130317652,2025-01-01 16:20:00
981,D,600.7118363588291,2025-01-01 16:21:00
982,C,879.8583639768441,2025-01-01 16:22:00
983,A,118.87611475008353,2025-01-01 16:23:00
984,C,428.4499534362297,2025-01-01 16:24:00
985,D,156.05839221766493,2025-01-01 16:25:00
986,D,591.4775023488688,2025-01-01 16:26:00
987,A,740.0956898697832,2025-01-01 16:27:00
988,A,419.1533267409712,2025-01-01 16:28:00
989,C,683.5002914103931,2025-01-01 16:29:00
990,D,775.3371092174295,2025-01-01 16:30:00
991,D,784.4044370512221,2025-01-01 16:31:00
992,C,292.91691117551954,2025-01-01 16:32:00
993,D,966.7301531314467,2025-01-01 16:33:00
994,A,515.8120935810036,2025-01-01 16:34:00
995,A,836.5893455968449,2025-01-01 16:35:00
996,D,28.93712273107074,2025-01-01 16:36:00
997,C,137.3369679837544,2025-01-01 16:37:00
998,B,121.48502559267426,2025-01-01 16:38:00
999,A,283.83730236032545,2025-01-01 16:39:00
1000,C,935.7080543478188,2025-01-01 16:40:00
1001,A,970.3823660955024,2025-01-01 16:41:00
1002,D,331.9182635313912,2025-01-01 16:42:00
1003,D,223.90024755214188,2025-01-01 16:43:00
1004,B,657.1372020440194,2025-01-01 16:44:00
1005,B,306.01803490785295,2025-01-01 16:45:00
1006,C,683.6406195546675,2025-01-01 16:46:00
1007,C,327.1373653391114,2025-01-01 16:47:00
1008,C,966.8984694384326,2025-01-01 16:48:00
1009,D,427.99534311137944,2025-01-01 16:49:00
1010,D,173.89065210260313,2025-01-01 16:50:00
1011,A,428.65911839563154,2025-01-01 16:51:00
1012,C,464.1430536185156,2025-01-01 16:52:00
1013,A,218.91618352097254,2025-01-01 16:53:00
1014,B,944.0815532017799,2025-01-01 16:54:00
1015,A,865.413640185805,2025-01-01 16:55:00
1016,A,504.72217633322424,2025-01-01 16:56:00
1017,D,844.003512897543,2025-01-01 16:57:00
1018,B,495.1936630121606,2025-01-01 16:58:00
1019,D,573.8148832826616,2025-01-01 16:59:00
1020,C,544.8572393445102,2025-01-01 17:00:00
